fold,candidate_index,mean_inner_neg_rmse,std_inner_neg_rmse,is_1se_selected,params
1,539,-44.2050068638261,5.501563322310023,False,"{'reg__alpha': 1.389495494373136, 'reg__l1_ratio': 0.99, 'reg__model': 'elasticnet'}"
1,540,-56.166239440651225,9.146448496854987,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.1, 'reg__model': 'ridge'}"
1,541,-40.59300156421641,4.4942453333611425,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.1, 'reg__model': 'lasso'}"
1,542,-58.884644947026715,8.527392164135122,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.1, 'reg__model': 'elasticnet'}"
1,543,-56.166239440651225,9.146448496854987,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.5, 'reg__model': 'ridge'}"
1,544,-40.59300156421641,4.4942453333611425,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.5, 'reg__model': 'lasso'}"
1,545,-55.80990513754662,7.919450089733932,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.5, 'reg__model': 'elasticnet'}"
1,546,-56.166239440651225,9.146448496854987,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.7, 'reg__model': 'ridge'}"
1,547,-40.59300156421641,4.4942453333611425,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.7, 'reg__model': 'lasso'}"
1,548,-53.01838050675772,7.1445099055092065,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.7, 'reg__model': 'elasticnet'}"
1,549,-56.166239440651225,9.146448496854987,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.9, 'reg__model': 'ridge'}"
1,550,-40.59300156421641,4.4942453333611425,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.9, 'reg__model': 'lasso'}"
1,551,-47.61078051210533,6.373321429682747,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.9, 'reg__model': 'elasticnet'}"
1,552,-56.166239440651225,9.146448496854987,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.95, 'reg__model': 'ridge'}"
1,553,-40.59300156421641,4.4942453333611425,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.95, 'reg__model': 'lasso'}"
1,554,-45.66604731183523,4.814522912083774,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.95, 'reg__model': 'elasticnet'}"
1,555,-56.166239440651225,9.146448496854987,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.99, 'reg__model': 'ridge'}"
1,556,-40.59300156421641,4.4942453333611425,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.99, 'reg__model': 'lasso'}"
1,557,-43.01917343709583,5.231469182975083,False,"{'reg__alpha': 1.9306977288832496, 'reg__l1_ratio': 0.99, 'reg__model': 'elasticnet'}"
1,558,-56.1499922709136,9.009824832904329,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.1, 'reg__model': 'ridge'}"
1,559,-40.01571053643619,4.694778926399216,False,"{'reg__alpha': 2.682695795279722, 'reg__l1_ratio': 0.1, 'reg__model': 'lasso'}"
