fold,candidate_index,mean_inner_neg_rmse,std_inner_neg_rmse,is_1se_selected,params
1,121,-56.227228490608205,9.450347772342717,False,"{'reg__alpha': 0.5336699231206307, 'reg__model': 'pcr', 'reg__n_components': 25}"
1,122,-56.227228490608205,9.450347772342717,False,"{'reg__alpha': 0.5336699231206307, 'reg__model': 'pcr', 'reg__n_components': 30}"
1,123,-56.227228490608205,9.450347772342717,False,"{'reg__alpha': 0.5336699231206307, 'reg__model': 'pcr', 'reg__n_components': 40}"
1,124,-56.227228490608205,9.450347772342717,False,"{'reg__alpha': 0.5336699231206307, 'reg__model': 'pcr', 'reg__n_components': 50}"
1,125,-56.227228490608205,9.450347772342717,False,"{'reg__alpha': 0.5336699231206307, 'reg__model': 'pcr', 'reg__n_components': 60}"
1,126,-63.96240944059018,5.679524865430491,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pls', 'reg__n_components': 5}"
1,127,-64.91711000076782,6.612169778498526,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pls', 'reg__n_components': 10}"
1,128,-64.9111364777113,6.670171457080947,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pls', 'reg__n_components': 15}"
1,129,-64.91093567255851,6.669974719481814,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pls', 'reg__n_components': 20}"
1,130,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pls', 'reg__n_components': 25}"
1,131,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pls', 'reg__n_components': 30}"
1,132,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pls', 'reg__n_components': 40}"
1,133,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pls', 'reg__n_components': 50}"
1,134,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pls', 'reg__n_components': 60}"
1,135,-75.26668298698749,10.091076739752928,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pcr', 'reg__n_components': 5}"
1,136,-68.15946910885805,10.11704890188091,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pcr', 'reg__n_components': 10}"
1,137,-58.959589670424954,8.704505583101643,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pcr', 'reg__n_components': 15}"
1,138,-57.67516150761338,6.573427843462465,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pcr', 'reg__n_components': 20}"
1,139,-56.17970761089,9.228596768374565,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pcr', 'reg__n_components': 25}"
1,140,-56.17970761089,9.228596768374565,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pcr', 'reg__n_components': 30}"
1,141,-56.17970761089,9.228596768374565,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pcr', 'reg__n_components': 40}"
1,142,-56.17970761089,9.228596768374565,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pcr', 'reg__n_components': 50}"
1,143,-56.17970761089,9.228596768374565,False,"{'reg__alpha': 1.5199110829529332, 'reg__model': 'pcr', 'reg__n_components': 60}"
1,144,-63.96240944059018,5.679524865430491,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pls', 'reg__n_components': 5}"
1,145,-64.91711000076782,6.612169778498526,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pls', 'reg__n_components': 10}"
1,146,-64.9111364777113,6.670171457080947,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pls', 'reg__n_components': 15}"
1,147,-64.91093567255851,6.669974719481814,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pls', 'reg__n_components': 20}"
1,148,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pls', 'reg__n_components': 25}"
1,149,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pls', 'reg__n_components': 30}"
1,150,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pls', 'reg__n_components': 40}"
1,151,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pls', 'reg__n_components': 50}"
1,152,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pls', 'reg__n_components': 60}"
1,153,-75.23402630359314,10.06454845422983,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pcr', 'reg__n_components': 5}"
1,154,-68.06151821186569,10.27363172895651,False,"{'reg__alpha': 4.328761281083057, 'reg__model': 'pcr', 'reg__n_components': 10}"
